#EffectorID	Species	Value1	Value2	Value3	Value4
effector_178	species_35	23.8	22.8	6978	178
effector_178	species_36	48.5	96.7	6979	178
effector_178	species_37	15.3	69.9	6980	178
effector_178	species_38	44.8	27.1	6981	178
effector_179	species_0	61.3	12.7	6982	179
effector_179	species_1	90.7	23.7	6983	179
effector_179	species_2	64.1	50.6	6984	179
effector_179	species_3	96.2	54.7	6985	179
effector_179	species_4	58.2	9.7	6986	179
effector_179	species_5	85.3	85.2	6987	179
effector_179	species_6	85.6	99.3	6988	179
effector_179	species_7	63	43.7	6989	179
effector_179	species_8	21	23.8	6990	179
effector_179	species_9	5.1	47.4	6991	179
effector_179	species_10	97.6	30.2	6992	179
effector_179	species_11	55.4	13.1	6993	179
effector_179	species_12	55.6	65.5	6994	179
effector_179	species_13	70.2	52.8	6995	179
effector_179	species_14	63.6	22.4	6996	179
effector_179	species_15	62.4	98.6	6997	179
effector_179	species_16	95	77.9	6998	179
effector_179	species_17	31.9	36.1	6999	179
effector_179	species_18	9.1	56.6	7000	179
effector_179	species_19	55.6	41.2	7001	179
effector_179	species_20	66.5	49.9	7002	179
effector_179	species_21	96.1	91	7003	179
effector_179	species_22	56.3	32	7004	179
effector_179	species_23	41.6	74.8	7005	179
effector_179	species_24	62	83.7	7006	179
effector_179	species_25	46	10.4	7007	179
effector_179	species_26	16.8	80.4	7008	179
effector_179	species_27	96.1	21.3	7009	179
effector_179	species_28	28.5	50.4	7010	179
effector_179	species_29	80.6	76.8	7011	179
effector_179	species_30	82.8	59.7	7012	179
effector_179	species_31	17.3	61.5	7013	179
effector_179	species_32	56.6	47.3	7014	179
effector_179	species_33	99.3	42.7	7015	179
effector_179	species_34	98.4	20.6	7016	179
effector_179	species_35	1.4	22.7	7017	179
effector_179	species_36	27.3	65.9	7018	179
effector_179	species_37	6.5	77.4	7019	179
effector_179	species_38	85.3	35	7020	179
effector_180	species_0	31.9	54	7021	180
effector_180	species_1	10.9	29.3	7022	180
effector_180	species_2	2.3	92.7	7023	180
effector_180	species_3	14.1	10.6	7024	180
effector_180	species_4	92.5	24.7	7025	180
effector_180	species_5	23.5	53.1	7026	180
effector_180	species_6	29.7	30.9	7027	180
effector_180	species_7	17.2	32.6	7028	180
effector_180	species_8	20.3	12.6	7029	180
effector_180	species_9	63.6	36.8	7030	180
effector_180	species_10	8.4	66.6	7031	180
effector_180	species_11	56.7	39.3	7032	180
effector_180	species_12	45.2	50.5	7033	180
effector_180	species_13	61.4	72.8	7034	180
effector_180	species_14	40.6	28.5	7035	180
effector_180	species_15	97.5	78.2	7036	180
effector_180	species_16	63.3	86.6	7037	180
effector_180	species_17	9.1	7.3	7038	180
effector_180	species_18	52.6	36.9	7039	180
effector_180	species_19	57.7	48.5	7040	180
effector_180	species_20	49.6	35.2	7041	180
effector_180	species_21	93.6	73.6	7042	180
effector_180	species_22	10.1	78.7	7043	180
effector_180	species_23	15.9	31.9	7044	180
effector_180	species_24	69.2	64.1	7045	180
effector_180	species_25	6.5	92.1	7046	180
effector_180	species_26	82.3	95.9	7047	180
effector_180	species_27	81.1	60.6	7048	180
effector_180	species_28	80.2	8.2	7049	180
effector_180	species_29	66.9	99.3	7050	180
effector_180	species_30	91.4	83.1	7051	180
effector_180	species_31	36.6	1.5	7052	180
effector_180	species_32	77.5	80	7053	180
effector_180	species_33	60.3	11.7	7054	180
effector_180	species_34	32.5	34	7055	180
effector_180	species_35	84.2	37.2	7056	180
effector_180	species_36	52.3	75.5	7057	180
effector_180	species_37	13.7	16	7058	180
effector_180	species_38	73.7	60.4	7059	180
effector_181	species_0	24.7	92.3	7060	181
effector_181	species_1	16.9	42.1	7061	181
effector_181	species_2	78.6	40.6	7062	181
effector_181	species_3	44.3	42.4	7063	181
effector_181	species_4	96.8	84.2	7064	181
effector_181	species_5	85.9	17	7065	181
effector_181	species_6	43	23.1	7066	181
effector_181	species_7	83.1	4.6	7067	181
effector_181	species_8	59.2	95.3	7068	181
effector_181	species_9	13.9	1.5	7069	181
effector_181	species_10	88.6	15.9	7070	181
effector_181	species_11	10.8	32.2	7071	181
effector_181	species_12	10.4	29.1	7072	181
effector_181	species_13	81.4	21	7073	181
effector_181	species_14	36.7	52.5	7074	181
effector_181	species_15	37.8	97.8	7075	181
effector_181	species_16	77.8	26.8	7076	181
effector_181	species_17	81.3	10.3	7077	181
effector_181	species_18	96.1	6.5	7078	181
effector_181	species_19	90.1	91.9	7079	181
effector_181	species_20	7.9	60.1	7080	181
effector_181	species_21	8.2	54.7	7081	181
effector_181	species_22	20.5	52	7082	181
effector_181	species_23	65.9	40.7	7083	181
effector_181	species_24	35.6	58.8	7084	181
effector_181	species_25	2.9	8	7085	181
effector_181	species_26	34	45.1	7086	181
effector_181	species_27	57.5	90.5	7087	181
effector_181	species_28	35.1	24.5	7088	181
effector_181	species_29	72.8	75.2	7089	181
effector_181	species_30	56	81.3	7090	181
effector_181	species_31	28.1	9.2	7091	181
effector_181	species_32	0.9	34.1	7092	181
effector_181	species_33	6.1	62.8	7093	181
effector_181	species_34	89.3	67.1	7094	181
effector_181	species_35	12.6	5.6	7095	181
effector_181	species_36	67.3	93.6	7096	181
effector_181	species_37	4.7	72	7097	181
effector_181	species_38	60.1	30.2	7098	181
effector_182	species_0	92.4	90	7099	182
effector_182	species_1	75.4	95	7100	182
effector_182	species_2	34.9	24.5	7101	182
effector_182	species_3	91.3	76.6	7102	182
effector_182	species_4	47.7	34.5	7103	182
effector_182	species_5	67.3	44.3	7104	182
effector_182	species_6	98.4	96.7	7105	182
effector_182	species_7	75.2	10.5	7106	182
effector_182	species_8	75	95	7107	182
effector_182	species_9	33	41.7	7108	182
effector_182	species_10	87.5	68.3	7109	182
effector_182	species_11	55.7	24.2	7110	182
effector_182	species_12	25.6	72.4	7111	182
effector_182	species_13	5.8	22.4	7112	182
effector_182	species_14	47.2	21.4	7113	182
effector_182	species_15	11.3	92.2	7114	182
effector_182	species_16	29.4	44.6	7115	182
effector_182	species_17	23.8	17.6	7116	182
effector_182	species_18	48.9	25.9	7117	182
effector_182	species_19	81.6	96.2	7118	182
effector_182	species_20	27	37.3	7119	182
effector_182	species_21	71.5	32.2	7120	182
effector_182	species_22	22.6	6.7	7121	182
effector_182	species_23	83.7	87.3	7122	182
effector_182	species_24	65.6	92.8	7123	182
effector_182	species_25	63.2	1.6	7124	182
effector_182	species_26	64.7	30.3	7125	182
effector_182	species_27	55.6	90.9	7126	182
effector_182	species_28	52.2	97	7127	182
effector_182	species_29	41.9	54	7128	182
effector_182	species_30	1.7	29.9	7129	182
effector_182	species_31	74.6	53.4	7130	182
effector_182	species_32	78.4	56.5	7131	182
effector_182	species_33	61.5	80	7132	182
effector_182	species_34	4.6	38.4	7133	182
effector_182	species_35	70.6	57.3	7134	182
effector_182	species_36	88.7	75.1	7135	182
effector_182	species_37	84	62.7	7136	182
effector_182	species_38	74.5	41.1	7137	182
effector_183	species_0	62.3	14.7	7138	183
effector_183	species_1	98	45.8	7139	183
effector_183	species_2	30	30.9	7140	183
effector_183	species_3	93.9	85.2	7141	183
effector_183	species_4	92.6	87.2	7142	183
effector_183	species_5	44.5	3.5	7143	183
effector_183	species_6	43	8.9	7144	183
effector_183	species_7	96.1	10	7145	183
effector_183	species_8	40.9	55.9	7146	183
effector_183	species_9	16.3	97.2	7147	183
effector_183	species_10	3.9	31.6	7148	183
effector_183	species_11	17.3	41.7	7149	183
effector_183	species_12	22.6	39.3	7150	183
effector_183	species_13	45.2	39.3	7151	183
effector_183	species_14	34	56.4	7152	183
effector_183	species_15	41.6	96.6	7153	183
effector_183	species_16	19.6	76.3	7154	183
effector_183	species_17	49.3	94.8	7155	183
effector_183	species_18	39.7	67.6	7156	183
effector_183	species_19	75	87.4	7157	183
effector_183	species_20	46.2	94.7	7158	183
effector_183	species_21	1.6	75.6	7159	183
effector_183	species_22	72.3	35.3	7160	183
effector_183	species_23	95.5	10.7	7161	183
effector_183	species_24	94.1	8.1	7162	183
effector_183	species_25	38.3	34.3	7163	183
effector_183	species_26	10	2.2	7164	183
effector_183	species_27	35.7	60.2	7165	183
effector_183	species_28	41.4	28.6	7166	183
effector_183	species_29	17.2	51	7167	183
effector_183	species_30	18.2	18.4	7168	183
effector_183	species_31	58.3	26	7169	183
effector_183	species_32	16.6	8.1	7170	183
effector_183	species_33	21.2	34.2	7171	183
effector_183	species_34	38.9	79.2	7172	183
effector_183	species_35	51.6	12.5	7173	183
effector_183	species_36	53.7	34.5	7174	183
effector_183	species_37	81.3	25.8	7175	183
effector_183	species_38	43.1	13.4	7176	183
effector_184	species_0	40.6	55.5	7177	184
effector_184	species_1	21	57.8	7178	184
effector_184	species_2	8.7	69.7	7179	184
effector_184	species_3	71.7	1.8	7180	184
effector_184	species_4	62.3	1.3	7181	184
effector_184	species_5	54.2	86	7182	184
effector_184	species_6	79.7	5.7	7183	184
effector_184	species_7	37.4	14.6	7184	184
effector_184	species_8	1.9	90.1	7185	184
effector_184	species_9	89	99.1	7186	184
effector_184	species_10	70	24.9	7187	184
effector_184	species_11	32.2	7.7	7188	184
effector_184	species_12	29.2	54.1	7189	184
effector_184	species_13	83.1	63.7	7190	184
effector_184	species_14	64.3	62.1	7191	184
effector_184	species_15	62	64	7192	184
effector_184	species_16	31.1	25.3	7193	184
effector_184	species_17	97.2	98.9	7194	184
effector_184	species_18	72.4	92.9	7195	184
effector_184	species_19	89.4	42.8	7196	184
effector_184	species_20	18.2	65.3	7197	184
effector_184	species_21	22.5	25.5	7198	184
effector_184	species_22	97.7	8.5	7199	184
effector_184	species_23	41	37.7	7200	184
effector_184	species_24	70	89.9	7201	184
effector_184	species_25	70.2	53.6	7202	184
effector_184	species_26	49.9	7.1	7203	184
effector_184	species_27	88.7	11.7	7204	184
effector_184	species_28	47.6	3	7205	184
effector_184	species_29	43.6	25.8	7206	184
effector_184	species_30	7	28.4	7207	184
effector_184	species_31	60.2	51.5	7208	184
effector_184	species_32	77.9	69.4	7209	184
effector_184	species_33	92.8	83.6	7210	184
effector_184	species_34	90.9	63.8	7211	184
effector_184	species_35	74.2	6	7212	184
effector_184	species_36	73.1	43.5	7213	184
effector_184	species_37	19.9	23.3	7214	184
effector_184	species_38	29.1	69	7215	184
effector_185	species_0	43.4	73.3	7216	185
effector_185	species_1	74.9	39.3	7217	185
effector_185	species_2	53.9	68.2	7218	185
effector_185	species_3	15.1	92.4	7219	185
effector_185	species_4	49.3	91.6	7220	185
effector_185	species_5	60	10.4	7221	185
effector_185	species_6	38.2	57.1	7222	185
effector_185	species_7	25	32.1	7223	185
effector_185	species_8	36.2	7.7	7224	185
effector_185	species_9	77.9	12.2	7225	185
effector_185	species_10	96	98.4	7226	185
effector_185	species_11	12	34.8	7227	185
effector_185	species_12	93.6	89.1	7228	185
effector_185	species_13	29.4	97.4	7229	185
effector_185	species_14	78.8	25.1	7230	185
effector_185	species_15	81.4	0.7	7231	185
effector_185	species_16	24.4	19.2	7232	185
effector_185	species_17	19.8	23.6	7233	185
effector_185	species_18	35.2	1.1	7234	185
effector_185	species_19	98.3	99.4	7235	185
effector_185	species_20	0.2	99.7	7236	185
effector_185	species_21	69.3	56.6	7237	185
effector_185	species_22	29.4	60.3	7238	185
effector_185	species_23	35	63.9	7239	185
effector_185	species_24	65.5	19.1	7240	185
effector_185	species_25	38.8	64.1	7241	185
effector_185	species_26	86.3	44.8	7242	185
effector_185	species_27	86.7	96.8	7243	185
effector_185	species_28	82	57.8	7244	185
effector_185	species_29	8.2	7.5	7245	185
effector_185	species_30	68.3	37	7246	185
effector_185	species_31	33.3	28	7247	185
effector_185	species_32	73.7	13.4	7248	185
effector_185	species_33	21	32.5	7249	185
effector_185	species_34	44.4	97.7	7250	185
effector_185	species_35	3.6	10.8	7251	185
effector_185	species_36	24.3	90	7252	185
effector_185	species_37	74.4	40.8	7253	185
effector_185	species_38	3.5	31.2	7254	185
effector_186	species_0	55.1	64.6	7255	186
effector_186	species_1	45.4	84.5	7256	186
effector_186	species_2	27.1	51.3	7257	186
effector_186	species_3	74.2	75	7258	186
effector_186	species_4	20.2	14.4	7259	186
effector_186	species_5	17.8	48.3	7260	186
effector_186	species_6	87.3	18.4	7261	186
effector_186	species_7	85.4	74.5	7262	186
effector_186	species_8	88.9	20.4	7263	186
effector_186	species_9	13.9	31.6	7264	186
effector_186	species_10	88.9	70.7	7265	186
effector_186	species_11	86.1	14.6	7266	186
effector_186	species_12	54.8	78.2	7267	186
effector_186	species_13	97.4	38.6	7268	186
effector_186	species_14	22	51.9	7269	186
effector_186	species_15	83.9	43.5	7270	186
effector_186	species_16	83.5	31.8	7271	186
effector_186	species_17	1.8	92.1	7272	186
effector_186	species_18	56.2	73	7273	186
effector_186	species_19	20.6	28.9	7274	186
effector_186	species_20	67.3	21.9	7275	186
effector_186	species_21	85.5	54	7276	186
effector_186	species_22	21.9	71.5	7277	186
effector_186	species_23	15.9	9.7	7278	186
effector_186	species_24	16.5	53.9	7279	186
effector_186	species_25	35.6	95	7280	186
effector_186	species_26	22.4	39.3	7281	186
effector_186	species_27	6.5	13.8	7282	186
effector_186	species_28	64	53.8	7283	186
effector_186	species_29	17.5	47.4	7284	186
effector_186	species_30	84.2	29.3	7285	186
effector_186	species_31	95.4	52.1	7286	186
effector_186	species_32	54.7	72.3	7287	186
effector_186	species_33	19.5	93.6	7288	186
effector_186	species_34	79.5	90.5	7289	186
effector_186	species_35	51.5	85	7290	186
effector_186	species_36	92.4	1	7291	186
effector_186	species_37	67.4	56.1	7292	186
effector_186	species_38	69	80.1	7293	186
effector_187	species_0	45.9	69.7	7294	187
effector_187	species_1	61.8	36.7	7295	187
effector_187	species_2	43.4	42.9	7296	187
effector_187	species_3	18.6	91.9	7297	187
effector_187	species_4	39.3	89.7	7298	187
effector_187	species_5	65.8	4.1	7299	187
effector_187	species_6	36.3	43.7	7300	187
effector_187	species_7	93.7	29.3	7301	187
effector_187	species_8	99.6	86.2	7302	187
effector_187	species_9	0.8	53.1	7303	187
effector_187	species_10	64.8	35.6	7304	187
effector_187	species_11	87	76.7	7305	187
effector_187	species_12	93.8	74.4	7306	187
effector_187	species_13	58.8	24.8	7307	187
effector_187	species_14	83	97.3	7308	187
effector_187	species_15	83.8	62.6	7309	187
effector_187	species_16	53.5	82.7	7310	187
effector_187	species_17	70	43.4	7311	187
effector_187	species_18	33.9	23.1	7312	187
effector_187	species_19	19.6	83.8	7313	187
effector_187	species_20	28.3	53.9	7314	187
effector_187	species_21	4.6	83.8	7315	187
effector_187	species_22	13.1	3.1	7316	187
effector_187	species_23	17.1	45.6	7317	187
effector_187	species_24	80.6	1.7	7318	187
effector_187	species_25	50.8	23.8	7319	187
effector_187	species_26	22.2	43.2	7320	187
effector_187	species_27	55.8	77.8	7321	187
effector_187	species_28	66.6	83.1	7322	187
effector_187	species_29	26.8	0.7	7323	187
effector_187	species_30	61	34.8	7324	187
effector_187	species_31	31.5	91.6	7325	187
effector_187	species_32	93.4	79.9	7326	187
effector_187	species_33	57.3	97.6	7327	187
effector_187	species_34	64	99.3	7328	187
effector_187	species_35	97.8	74	7329	187
effector_187	species_36	93	29	7330	187
effector_187	species_37	34.8	86.6	7331	187
effector_187	species_38	47.1	30.5	7332	187
effector_188	species_0	84.7	9.6	7333	188
effector_188	species_1	37.1	46	7334	188
effector_188	species_2	90.6	4.9	7335	188
effector_188	species_3	57.5	57.1	7336	188
effector_188	species_4	37.2	14	7337	188
effector_188	species_5	81.9	94.4	7338	188
effector_188	species_6	33.2	42.8	7339	188
effector_188	species_7	81.1	54	7340	188
effector_188	species_8	76.5	66.2	7341	188
effector_188	species_9	70.8	69.5	7342	188
effector_188	species_10	43.2	23.4	7343	188
effector_188	species_11	85.6	4.6	7344	188
effector_188	species_12	10.2	83.6	7345	188
effector_188	species_13	65.3	2.2	7346	188
effector_188	species_14	93.1	41	7347	188
effector_188	species_15	80.3	58.1	7348	188
effector_188	species_16	66.5	47	7349	188
effector_188	species_17	69.9	36.8	7350	188
effector_188	species_18	94.1	40.4	7351	188
effector_188	species_19	24.8	32	7352	188
effector_188	species_20	50.9	53	7353	188
effector_188	species_21	97.4	79.1	7354	188
effector_188	species_22	69.1	87.2	7355	188
effector_188	species_23	70.4	74	7356	188
effector_188	species_24	16.1	74.8	7357	188
effector_188	species_25	58.1	23.9	7358	188
effector_188	species_26	24.7	72.5	7359	188
effector_188	species_27	56.9	25.3	7360	188
effector_188	species_28	19.8	22.8	7361	188
effector_188	species_29	30.7	29.9	7362	188
effector_188	species_30	18.5	49.3	7363	188
effector_188	species_31	91.4	51.9	7364	188
effector_188	species_32	61.5	46.9	7365	188
effector_188	species_33	77.5	25.6	7366	188
effector_188	species_34	62.7	20.6	7367	188
effector_188	species_35	9.7	86.9	7368	188
effector_188	species_36	3.2	34.7	7369	188
effector_188	species_37	1.8	11.7	7370	188
effector_188	species_38	35.2	50	7371	188
effector_189	species_0	2.3	47.7	7372	189
effector_189	species_1	31.1	98.9	7373	189
effector_189	species_2	44.4	84.1	7374	189
effector_189	species_3	7.1	10.7	7375	189
effector_189	species_4	30	65	7376	189
effector_189	species_5	59	44.2	7377	189
effector_189	species_6	78.4	92.5	7378	189
effector_189	species_7	3.2	51.7	7379	189
effector_189	species_8	27.5	40.7	7380	189
effector_189	species_9	12.4	92.3	7381	189
effector_189	species_10	47.2	90.6	7382	189
effector_189	species_11	1.1	87.8	7383	189
effector_189	species_12	19.8	81.6	7384	189
effector_189	species_13	17.4	20	7385	189
effector_189	species_14	63.9	28.1	7386	189
effector_189	species_15	7.5	38.3	7387	189
effector_189	species_16	42.5	2.5	7388	189
effector_189	species_17	95.8	99.8	7389	189
effector_189	species_18	31.1	45.7	7390	189
effector_189	species_19	15.4	7.5	7391	189
effector_189	species_20	5.4	76	7392	189
effector_189	species_21	94.4	43.8	7393	189
effector_189	species_22	66.4	20.7	7394	189
effector_189	species_23	41.7	11.6	7395	189
effector_189	species_24	76	29.4	7396	189
effector_189	species_25	1.3	30.1	7397	189
effector_189	species_26	13.6	16.1	7398	189
effector_189	species_27	12.5	67.1	7399	189
effector_189	species_28	88.4	19.3	7400	189
effector_189	species_29	87.7	24.4	7401	189
effector_189	species_30	61.8	98.5	7402	189
effector_189	species_31	43	84.3	7403	189
effector_189	species_32	53.5	77.2	7404	189
effector_189	species_33	51.8	69.2	7405	189
effector_189	species_34	7.4	53.2	7406	189
effector_189	species_35	0.1	44.2	7407	189
effector_189	species_36	5.5	99.4	7408	189
effector_189	species_37	40.2	63.1	7409	189
effector_189	species_38	80.2	80.6	7410	189
effector_190	species_0	8.1	2.8	7411	190
effector_190	species_1	60.3	45.8	7412	190
effector_190	species_2	86.7	18.3	7413	190
effector_190	species_3	20.7	95.8	7414	190
effector_190	species_4	22.8	9.9	7415	190
effector_190	species_5	82.4	51.2	7416	190
effector_190	species_6	58.5	63.9	7417	190
effector_190	species_7	92.2	87.1	7418	190
effector_190	species_8	42.3	89	7419	190
effector_190	species_9	81.9	47.3	7420	190
effector_190	species_10	4.7	85.4	7421	190
effector_190	species_11	94.8	45.4	7422	190
effector_190	species_12	8.7	40.1	7423	190
effector_190	species_13	18	85.8	7424	190
effector_190	species_14	18	49.8	7425	190
effector_190	species_15	26.2	27.7	7426	190
effector_190	species_16	69.5	23.8	7427	190
effector_190	species_17	67.1	97.5	7428	190
effector_190	species_18	47	1.7	7429	190
effector_190	species_19	43.7	67.2	7430	190
effector_190	species_20	49.2	20.9	7431	190
effector_190	species_21	44.7	70.5	7432	190
effector_190	species_22	7.8	70.2	7433	190
effector_190	species_23	83.3	47.7	7434	190
effector_190	species_24	13	30.9	7435	190
effector_190	species_25	60.6	37.3	7436	190
effector_190	species_26	18.6	59.6	7437	190
effector_190	species_27	48.4	13.7	7438	190
effector_190	species_28	70	52.8	7439	190
effector_190	species_29	11.7	9	7440	190
effector_190	species_30	100	29.8	7441	190
effector_190	species_31	91.2	42.3	7442	190
effector_190	species_32	33.4	55.9	7443	190
effector_190	species_33	83.8	96	7444	190
effector_190	species_34	15.9	73.2	7445	190
effector_190	species_35	95	38.4	7446	190
effector_190	species_36	21.5	4.2	7447	190
effector_190	species_37	39.5	64	7448	190
effector_190	species_38	65.2	54.7	7449	190
effector_191	species_0	26.3	89.8	7450	191
effector_191	species_1	83.4	53.6	7451	191
effector_191	species_2	29.8	88.1	7452	191
effector_191	species_3	80.6	2	7453	191
effector_191	species_4	25.3	54.2	7454	191
effector_191	species_5	17.6	94.9	7455	191
effector_191	species_6	94.8	53.5	7456	191
effector_191	species_7	10.4	59.7	7457	191
effector_191	species_8	7.7	89	7458	191
effector_191	species_9	30	59.5	7459	191
effector_191	species_10	54.8	83.5	7460	191
effector_191	species_11	66.2	88.4	7461	191
effector_191	species_12	83.7	35.2	7462	191
effector_191	species_13	25.3	19.4	7463	191
effector_191	species_14	48.4	11.5	7464	191
effector_191	species_15	93	79.8	7465	191
effector_191	species_16	11.9	70.1	7466	191
effector_191	species_17	15.9	50	7467	191
effector_191	species_18	67.4	11.7	7468	191
effector_191	species_19	97.9	54.4	7469	191
effector_191	species_20	95.9	67	7470	191
effector_191	species_21	58	26.9	7471	191
effector_191	species_22	67.9	38.2	7472	191
effector_191	species_23	75.4	72.8	7473	191
effector_191	species_24	91.2	23.1	7474	191
effector_191	species_25	10	77.4	7475	191
effector_191	species_26	81.5	31	7476	191
effector_191	species_27	14.4	19.5	7477	191
effector_191	species_28	25.4	32.2	7478	191
effector_191	species_29	25.3	34.2	7479	191
effector_191	species_30	69.6	28.5	7480	191
effector_191	species_31	3.1	95.2	7481	191
effector_191	species_32	56.3	70.7	7482	191
effector_191	species_33	82.2	52.7	7483	191
effector_191	species_34	45.3	40.7	7484	191
effector_191	species_35	0.9	82.8	7485	191
effector_191	species_36	99.5	29.8	7486	191
effector_191	species_37	32.8	49.7	7487	191
effector_191	species_38	97.9	87.5	7488	191
effector_192	species_0	56.2	72.2	7489	192
effector_192	species_1	97.9	46.6	7490	192
effector_192	species_2	61.4	14.9	7491	192
effector_192	species_3	1.2	35	7492	192
effector_192	species_4	0.8	67.8	7493	192
effector_192	species_5	14.2	73.2	7494	192
effector_192	species_6	68.8	26.9	7495	192
effector_192	species_7	90.4	83.5	7496	192
effector_192	species_8	39.8	24.7	7497	192
effector_192	species_9	86.1	23.6	7498	192
effector_192	species_10	47.6	96.8	7499	192
effector_192	species_11	72.8	23.4	7500	192
effector_192	species_12	22.2	25.6	7501	192
effector_192	species_13	96.2	78.6	7502	192
effector_192	species_14	58.7	35.1	7503	192
effector_192	species_15	59.3	64.2	7504	192
effector_192	species_16	28.9	59.3	7505	192
effector_192	species_17	98.9	4	7506	192
effector_192	species_18	71.9	35.7	7507	192
effector_192	species_19	0.3	72.3	7508	192
effector_192	species_20	38	67.8	7509	192
effector_192	species_21	40.1	70.3	7510	192
effector_192	species_22	93.4	52	7511	192
effector_192	species_23	8.2	91.4	7512	192
effector_192	species_24	61.8	77.9	7513	192
effector_192	species_25	98.5	52.1	7514	192
effector_192	species_26	14.8	63.1	7515	192
effector_192	species_27	57.5	86.5	7516	192
effector_192	species_28	21.1	0.1	7517	192
effector_192	species_29	9.4	17.5	7518	192
effector_192	species_30	61.1	88.7	7519	192
effector_192	species_31	73.6	75.8	7520	192
effector_192	species_32	17.8	52.6	7521	192
effector_192	species_33	63.8	38.1	7522	192
effector_192	species_34	36.3	72.6	7523	192
effector_192	species_35	84.9	81.8	7524	192
effector_192	species_36	51.8	25.7	7525	192
effector_192	species_37	52.5	36.4	7526	192
effector_192	species_38	5.9	61.5	7527	192
effector_193	species_0	44.9	57.7	7528	193
effector_193	species_1	12.2	30	7529	193
effector_193	species_2	55	31.5	7530	193
effector_193	species_3	11.2	65.4	7531	193
effector_193	species_4	43.7	2.6	7532	193
effector_193	species_5	29.8	45.8	7533	193
effector_193	species_6	83.5	56.6	7534	193
effector_193	species_7	72.4	14.3	7535	193
effector_193	species_8	29.7	71.9	7536	193
effector_193	species_9	71	21.6	7537	193
effector_193	species_10	31.1	39	7538	193
effector_193	species_11	85.3	35.2	7539	193
effector_193	species_12	46.5	35	7540	193
effector_193	species_13	11.3	37.4	7541	193
effector_193	species_14	60.2	77.5	7542	193
effector_193	species_15	58.3	75.7	7543	193
effector_193	species_16	69.9	72.2	7544	193
effector_193	species_17	83.3	53.2	7545	193
effector_193	species_18	97.8	6.1	7546	193
effector_193	species_19	97.9	100	7547	193
effector_193	species_20	96.8	35.8	7548	193
effector_193	species_21	42	9.6	7549	193
effector_193	species_22	66.1	91.2	7550	193
effector_193	species_23	67.2	17.9	7551	193
effector_193	species_24	31.9	47.5	7552	193
effector_193	species_25	86.1	41.2	7553	193
effector_193	species_26	99.1	89.5	7554	193
effector_193	species_27	88	9.6	7555	193
effector_193	species_28	81.9	34.6	7556	193
effector_193	species_29	3.4	46.2	7557	193
effector_193	species_30	12.3	4.8	7558	193
effector_193	species_31	13.2	90.3	7559	193
effector_193	species_32	5.1	78	7560	193
effector_193	species_33	35	16.9	7561	193
effector_193	species_34	3.9	14.2	7562	193
effector_193	species_35	38.6	24.4	7563	193
effector_193	species_36	36.3	54	7564	193
effector_193	species_37	62.2	16	7565	193
effector_193	species_38	82	3.7	7566	193
effector_194	species_0	14	69.2	7567	194
effector_194	species_1	15.4	38	7568	194
effector_194	species_2	52.5	79.2	7569	194
effector_194	species_3	34.1	19.7	7570	194
effector_194	species_4	37.1	58.3	7571	194
effector_194	species_5	58.7	62.3	7572	194
effector_194	species_6	22.7	55.7	7573	194
effector_194	species_7	16.4	59.3	7574	194
effector_194	species_8	24.7	1.3	7575	194
effector_194	species_9	14.1	58.8	7576	194
effector_194	species_10	23.4	28.2	7577	194
effector_194	species_11	22.8	78.5	7578	194
effector_194	species_12	63.6	30.1	7579	194
effector_194	species_13	95.8	23.5	7580	194
effector_194	species_14	53.6	95.9	7581	194
effector_194	species_15	86.7	21.3	7582	194
effector_194	species_16	16.3	12.4	7583	194
effector_194	species_17	62	57.1	7584	194
effector_194	species_18	88.8	91.4	7585	194
effector_194	species_19	88.2	82	7586	194
effector_194	species_20	36.2	77	7587	194
effector_194	species_21	46.8	94.2	7588	194
effector_194	species_22	23.5	14.4	7589	194
effector_194	species_23	35	33.6	7590	194
effector_194	species_24	14.8	13.6	7591	194
effector_194	species_25	28.8	15.9	7592	194
effector_194	species_26	7.2	12.7	7593	194
effector_194	species_27	88.3	23.4	7594	194
effector_194	species_28	95.7	16.3	7595	194
effector_194	species_29	60.2	3.8	7596	194
effector_194	species_30	66	70.1	7597	194
effector_194	species_31	94.4	63.4	7598	194
effector_194	species_32	77	71.5	7599	194
effector_194	species_33	78.6	50.9	7600	194
effector_194	species_34	66.1	42.6	7601	194
effector_194	species_35	95.4	41.7	7602	194
effector_194	species_36	68.2	14.3	7603	194
effector_194	species_37	10.1	24.2	7604	194
effector_194	species_38	70	43	7605	194
effector_195	species_0	94.5	83.9	7606	195
effector_195	species_1	30.5	21.7	7607	195
effector_195	species_2	32.8	32.9	7608	195
effector_195	species_3	67.9	18.6	7609	195
effector_195	species_4	96	67.7	7610	195
effector_195	species_5	63.1	45.7	7611	195
effector_195	species_6	62.8	13.1	7612	195
effector_195	species_7	39	82.2	7613	195
effector_195	species_8	36.6	23.4	7614	195
effector_195	species_9	47.2	92.5	7615	195
effector_195	species_10	57.9	42.9	7616	195
effector_195	species_11	88.7	36.4	7617	195
effector_195	species_12	75.6	92.5	7618	195
effector_195	species_13	13.8	50.9	7619	195
effector_195	species_14	59.7	16.6	7620	195
effector_195	species_15	72.8	98.4	7621	195
effector_195	species_16	77.5	29.4	7622	195
effector_195	species_17	66	94.7	7623	195
effector_195	species_18	45.7	49.7	7624	195
effector_195	species_19	41.9	65.3	7625	195
